machine,limits,benchmark,lower_is_better,class,repetition,result
"dwill.soe.ucsc.edu","quota-5465","stressng-matrix-hadamard",false,"matrix","rep-2",119685.270957
"dwill.soe.ucsc.edu","quota-5465","stressng-matrix-trans",false,"matrix","rep-2",35579.250772
"dwill.soe.ucsc.edu","quota-5465","stressng-string-index",false,"string","rep-2",36587.654956
"dwill.soe.ucsc.edu","quota-5465","stressng-string-rindex",false,"string","rep-2",20151.634593
"dwill.soe.ucsc.edu","quota-5465","stressng-string-strcasecmp",false,"string","rep-2",13649.593166
"dwill.soe.ucsc.edu","quota-5465","stressng-string-strcat",false,"string","rep-2",17290.902061
"dwill.soe.ucsc.edu","quota-5465","stressng-string-strchr",false,"string","rep-2",39346.950658
"dwill.soe.ucsc.edu","quota-5465","stressng-string-strcoll",false,"string","rep-2",16214.422808
"dwill.soe.ucsc.edu","quota-5465","stressng-string-strcmp",false,"string","rep-2",21441.214825
"dwill.soe.ucsc.edu","quota-5465","stressng-string-strcpy",false,"string","rep-2",54215.424573
"dwill.soe.ucsc.edu","quota-5465","stressng-string-strlen",false,"string","rep-2",46051.710894
"dwill.soe.ucsc.edu","quota-5465","stressng-string-strncasecmp",false,"string","rep-2",12542.796112
"dwill.soe.ucsc.edu","quota-5465","stressng-string-strncat",false,"string","rep-2",15914.233389
"dwill.soe.ucsc.edu","quota-5465","stressng-string-strncmp",false,"string","rep-2",19645.333342
"dwill.soe.ucsc.edu","quota-5465","stressng-string-strrchr",false,"string","rep-2",20749.239576
"dwill.soe.ucsc.edu","quota-5465","stressng-string-strxfrm",false,"string","rep-2",3634.407319
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-af-alg",false,"cpu","rep-2",148350.400423
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-bsearch",false,"cpu","rep-2",87.184454
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-cpu",false,"cpu","rep-2",66.819644
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-crypt",false,"cpu","rep-2",68.149468
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-hsearch",false,"cpu","rep-2",1988.779753
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-longjmp",false,"cpu","rep-2",57362.499674
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-lsearch",false,"cpu","rep-2",3.900015
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-qsort",false,"cpu","rep-2",3.69999
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-str",false,"cpu","rep-2",16348.132351
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-stream",false,"cpu","rep-2",26.324596
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-tsc",false,"cpu","rep-2",512641.40224
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-tsearch",false,"cpu","rep-2",9.667636
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-vecmath",false,"cpu","rep-2",13744.550793
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-wcs",false,"cpu","rep-2",6391.353371
"dwill.soe.ucsc.edu","quota-5465","stressng-memory-lockbus",false,"memory","rep-2",1056790.6445
"dwill.soe.ucsc.edu","quota-5465","stressng-memory-malloc",false,"memory","rep-2",284603.842079
"dwill.soe.ucsc.edu","quota-5465","stressng-memory-matrix",false,"memory","rep-2",2455.397235
"dwill.soe.ucsc.edu","quota-5465","stressng-memory-memcpy",false,"memory","rep-2",1065.86056
"dwill.soe.ucsc.edu","quota-5465","stressng-memory-mincore",false,"memory","rep-2",26067.64214
"dwill.soe.ucsc.edu","quota-5465","stressng-memory-null",false,"memory","rep-2",4352029.16783
"dwill.soe.ucsc.edu","quota-5465","stressng-memory-pipe",false,"memory","rep-2",175326.891946
"dwill.soe.ucsc.edu","quota-5465","stressng-memory-str",false,"memory","rep-2",15930.160769
"dwill.soe.ucsc.edu","quota-5465","stressng-memory-zero",false,"memory","rep-2",1960756.38498
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-cache-cache","cpu-cache","rep-2",44.500102
"dwill.soe.ucsc.edu","quota-5465","stressng-cpu-cache-icache","cpu-cache","rep-2",4073.389414
"dwill.soe.ucsc.edu","without","stressng-cpu-ackermann",false,"cpu","1",3.421055
"dwill.soe.ucsc.edu","without","stressng-cpu-bitops",false,"cpu","1",3324.055778
"dwill.soe.ucsc.edu","without","stressng-cpu-callfunc",false,"cpu","1",133710.113589
"dwill.soe.ucsc.edu","without","stressng-cpu-cdouble",false,"cpu","1",7394.414104
"dwill.soe.ucsc.edu","without","stressng-cpu-cfloat",false,"cpu","1",4185.75569
"dwill.soe.ucsc.edu","without","stressng-cpu-clongdouble",false,"cpu","1",78.035254
"dwill.soe.ucsc.edu","without","stressng-cpu-correlate",false,"cpu","1",65.56126
"dwill.soe.ucsc.edu","without","stressng-cpu-crc16",false,"cpu","1",125.234954
"dwill.soe.ucsc.edu","without","stressng-cpu-decimal32",false,"cpu","1",1616.070602
"dwill.soe.ucsc.edu","without","stressng-cpu-decimal64",false,"cpu","1",2072.489475
"dwill.soe.ucsc.edu","without","stressng-cpu-decimal128",false,"cpu","1",333.615966
"dwill.soe.ucsc.edu","without","stressng-cpu-dither",false,"cpu","1",50.464024
"dwill.soe.ucsc.edu","without","stressng-cpu-djb2a",false,"cpu","1",97011.179864
"dwill.soe.ucsc.edu","without","stressng-cpu-double",false,"cpu","1",10377.651258
"dwill.soe.ucsc.edu","without","stressng-cpu-euler",false,"cpu","1",7268589.70296
"dwill.soe.ucsc.edu","without","stressng-cpu-explog",false,"cpu","1",142.675246
"dwill.soe.ucsc.edu","without","stressng-cpu-fft",false,"cpu","1",429.528182
"dwill.soe.ucsc.edu","without","stressng-cpu-fibonacci",false,"cpu","1",12183879.4867
"dwill.soe.ucsc.edu","without","stressng-cpu-float",false,"cpu","1",35318.395152
"dwill.soe.ucsc.edu","without","stressng-cpu-fnv1a",false,"cpu","1",105964.179373
"dwill.soe.ucsc.edu","without","stressng-cpu-gamma",false,"cpu","1",448.126546
"dwill.soe.ucsc.edu","without","stressng-cpu-gcd",false,"cpu","1",2068.700395
"dwill.soe.ucsc.edu","without","stressng-cpu-gray",false,"cpu","1",18144.789185
"dwill.soe.ucsc.edu","without","stressng-cpu-hamming",false,"cpu","1",592.917882
"dwill.soe.ucsc.edu","without","stressng-cpu-hanoi",false,"cpu","1",132.856487
"dwill.soe.ucsc.edu","without","stressng-cpu-hyperbolic",false,"cpu","1",1265.049631
"dwill.soe.ucsc.edu","without","stressng-cpu-idct",false,"cpu","1",37382.8
"dwill.soe.ucsc.edu","without","stressng-cpu-int128",false,"cpu","1",6112.074353
"dwill.soe.ucsc.edu","without","stressng-cpu-int64",false,"cpu","1",54203.098215
"dwill.soe.ucsc.edu","without","stressng-cpu-int32",false,"cpu","1",52828.931488
"dwill.soe.ucsc.edu","without","stressng-cpu-int16",false,"cpu","1",59772.536808
"dwill.soe.ucsc.edu","without","stressng-cpu-int8",false,"cpu","1",54818.032674
"dwill.soe.ucsc.edu","without","stressng-cpu-int128float",false,"cpu","1",5589.275347
"dwill.soe.ucsc.edu","without","stressng-cpu-int128double",false,"cpu","1",4067.77847
"dwill.soe.ucsc.edu","without","stressng-cpu-int128longdouble",false,"cpu","1",1173.71535
"dwill.soe.ucsc.edu","without","stressng-cpu-int128decimal32",false,"cpu","1",1308.958774
"dwill.soe.ucsc.edu","without","stressng-cpu-int128decimal64",false,"cpu","1",1560.247549
"dwill.soe.ucsc.edu","without","stressng-cpu-int128decimal128",false,"cpu","1",314.485469
"dwill.soe.ucsc.edu","without","stressng-cpu-int64float",false,"cpu","1",20415.514116
"dwill.soe.ucsc.edu","without","stressng-cpu-int64double",false,"cpu","1",9692.570883
"dwill.soe.ucsc.edu","without","stressng-cpu-int64longdouble",false,"cpu","1",1418.15902
"dwill.soe.ucsc.edu","without","stressng-cpu-int32float",false,"cpu","1",28605.340238
"dwill.soe.ucsc.edu","without","stressng-cpu-int32double",false,"cpu","1",9693.5
"dwill.soe.ucsc.edu","without","stressng-cpu-int32longdouble",false,"cpu","1",1409.908904
"dwill.soe.ucsc.edu","without","stressng-cpu-jenkin",false,"cpu","1",29195.711137
"dwill.soe.ucsc.edu","without","stressng-cpu-jmp",false,"cpu","1",39910.939965
"dwill.soe.ucsc.edu","without","stressng-cpu-ln2",false,"cpu","1",22197.940222
"dwill.soe.ucsc.edu","without","stressng-cpu-longdouble",false,"cpu","1",1446.447202
"dwill.soe.ucsc.edu","without","stressng-cpu-loop",false,"cpu","1",25976.641495
"dwill.soe.ucsc.edu","without","stressng-cpu-matrixprod",false,"cpu","1",250.409229
"dwill.soe.ucsc.edu","without","stressng-cpu-nsqrt",false,"cpu","1",163.079339
"dwill.soe.ucsc.edu","without","stressng-cpu-omega",false,"cpu","1",3884482.43973
"dwill.soe.ucsc.edu","without","stressng-cpu-parity",false,"cpu","1",5911.458705
"dwill.soe.ucsc.edu","without","stressng-cpu-phi",false,"cpu","1",11048533.7761
"dwill.soe.ucsc.edu","without","stressng-cpu-pi",false,"cpu","1",1282627.93324
"dwill.soe.ucsc.edu","without","stressng-cpu-pjw",false,"cpu","1",41735.129851
"dwill.soe.ucsc.edu","without","stressng-cpu-prime",false,"cpu","1",10.413842
"dwill.soe.ucsc.edu","without","stressng-cpu-psi",false,"cpu","1",1497148.16866
"dwill.soe.ucsc.edu","without","stressng-cpu-queens",false,"cpu","1",84.517089
"dwill.soe.ucsc.edu","without","stressng-cpu-rand",false,"cpu","1",16919.591529
"dwill.soe.ucsc.edu","without","stressng-cpu-rand48",false,"cpu","1",4568.046089
"dwill.soe.ucsc.edu","without","stressng-cpu-rgb",false,"cpu","1",76710.06826
"dwill.soe.ucsc.edu","without","stressng-cpu-sdbm",false,"cpu","1",107105.091519
"dwill.soe.ucsc.edu","without","stressng-cpu-sieve",false,"cpu","1",22.658548
"dwill.soe.ucsc.edu","without","stressng-cpu-sqrt",false,"cpu","1",4811.938392
"dwill.soe.ucsc.edu","without","stressng-cpu-trig",false,"cpu","1",773.368525
"dwill.soe.ucsc.edu","without","stressng-cpu-union",false,"cpu","1",18303.018328
"dwill.soe.ucsc.edu","without","stressng-cpu-zeta",false,"cpu","1",646.560938
"dwill.soe.ucsc.edu","without","stressng-matrix-add",false,"matrix","1",241839.005419
"dwill.soe.ucsc.edu","without","stressng-matrix-div",false,"matrix","1",58799.47103
"dwill.soe.ucsc.edu","without","stressng-matrix-frobenius",false,"matrix","1",68902.365919
"dwill.soe.ucsc.edu","without","stressng-matrix-mult",false,"matrix","1",251078.730314
"dwill.soe.ucsc.edu","without","stressng-matrix-prod",false,"matrix","1",474.101096
"dwill.soe.ucsc.edu","without","stressng-matrix-sub",false,"matrix","1",240825.671783
"dwill.soe.ucsc.edu","without","stressng-matrix-hadamard",false,"matrix","1",224291.861491
"dwill.soe.ucsc.edu","without","stressng-matrix-trans",false,"matrix","1",70513.432813
"dwill.soe.ucsc.edu","without","stressng-string-index",false,"string","1",74637.028123
"dwill.soe.ucsc.edu","without","stressng-string-rindex",false,"string","1",38262.16112
"dwill.soe.ucsc.edu","without","stressng-string-strcasecmp",false,"string","1",25977.084516
"dwill.soe.ucsc.edu","without","stressng-string-strcat",false,"string","1",33794.158012
"dwill.soe.ucsc.edu","without","stressng-string-strchr",false,"string","1",74722.578153
"dwill.soe.ucsc.edu","without","stressng-string-strcoll",false,"string","1",30891.121359
"dwill.soe.ucsc.edu","without","stressng-string-strcmp",false,"string","1",40724.236896
"dwill.soe.ucsc.edu","without","stressng-string-strcpy",false,"string","1",111302.188409
"dwill.soe.ucsc.edu","without","stressng-string-strlen",false,"string","1",87717.711227
"dwill.soe.ucsc.edu","without","stressng-string-strncasecmp",false,"string","1",23833.695454
"dwill.soe.ucsc.edu","without","stressng-string-strncat",false,"string","1",30803.18164
"dwill.soe.ucsc.edu","without","stressng-string-strncmp",false,"string","1",36841.225473
"dwill.soe.ucsc.edu","without","stressng-string-strrchr",false,"string","1",38291.233779
"dwill.soe.ucsc.edu","without","stressng-string-strxfrm",false,"string","1",6908.035108
"dwill.soe.ucsc.edu","without","stressng-cpu-af-alg",false,"cpu","1",271222.365136
"dwill.soe.ucsc.edu","without","stressng-cpu-bsearch",false,"cpu","1",160.861843
"dwill.soe.ucsc.edu","without","stressng-cpu-cpu",false,"cpu","1",120.51738
"dwill.soe.ucsc.edu","without","stressng-cpu-crypt",false,"cpu","1",125.663245
"dwill.soe.ucsc.edu","without","stressng-cpu-hsearch",false,"cpu","1",3691.563826
"dwill.soe.ucsc.edu","without","stressng-cpu-longjmp",false,"cpu","1",105697.380523
"dwill.soe.ucsc.edu","without","stressng-cpu-lsearch",false,"cpu","1",7.100031
"dwill.soe.ucsc.edu","without","stressng-cpu-qsort",false,"cpu","1",6.899997
"dwill.soe.ucsc.edu","without","stressng-cpu-str",false,"cpu","1",30361.673112
"dwill.soe.ucsc.edu","without","stressng-cpu-stream",false,"cpu","1",49.58857
"dwill.soe.ucsc.edu","without","stressng-cpu-tsc",false,"cpu","1",945935.459515
"dwill.soe.ucsc.edu","without","stressng-cpu-tsearch",false,"cpu","1",17.875434
"dwill.soe.ucsc.edu","without","stressng-cpu-vecmath",false,"cpu","1",25358.386457
"dwill.soe.ucsc.edu","without","stressng-cpu-wcs",false,"cpu","1",11802.929547
"dwill.soe.ucsc.edu","without","stressng-memory-context",false,"memory","1",6412.420486
"dwill.soe.ucsc.edu","without","stressng-memory-lockbus",false,"memory","1",1948713.93903
"dwill.soe.ucsc.edu","without","stressng-memory-malloc",false,"memory","1",550937.043494
"dwill.soe.ucsc.edu","without","stressng-memory-matrix",false,"memory","1",4568.823311
"dwill.soe.ucsc.edu","without","stressng-memory-memcpy",false,"memory","1",1931.695763
"dwill.soe.ucsc.edu","without","stressng-memory-memfd",false,"memory","1",8.384125
"dwill.soe.ucsc.edu","without","stressng-memory-mincore",false,"memory","1",48907.425046
"dwill.soe.ucsc.edu","without","stressng-memory-null",false,"memory","1",8262093.84453
"dwill.soe.ucsc.edu","without","stressng-memory-pipe",false,"memory","1",329054.021006
"dwill.soe.ucsc.edu","without","stressng-memory-str",false,"memory","1",30316.02432
"dwill.soe.ucsc.edu","without","stressng-memory-vm",false,"memory","1",14294.746546
"dwill.soe.ucsc.edu","without","stressng-memory-zero",false,"memory","1",3612436.1607
"dwill.soe.ucsc.edu","without","stressng-cpu-cache-cache","cpu-cache","1",82.500157
"dwill.soe.ucsc.edu","without","stressng-cpu-cache-icache","cpu-cache","1",7635.471601
"dwill.soe.ucsc.edu","without","stressng-cpu-ackermann",false,"cpu","2",3.425547
"dwill.soe.ucsc.edu","without","stressng-cpu-bitops",false,"cpu","2",3324.947125
"dwill.soe.ucsc.edu","without","stressng-cpu-callfunc",false,"cpu","2",134137.539857
"dwill.soe.ucsc.edu","without","stressng-cpu-cdouble",false,"cpu","2",7394.507405
"dwill.soe.ucsc.edu","without","stressng-cpu-cfloat",false,"cpu","2",4186.646797
"dwill.soe.ucsc.edu","without","stressng-cpu-clongdouble",false,"cpu","2",78.077468
"dwill.soe.ucsc.edu","without","stressng-cpu-correlate",false,"cpu","2",65.555854
"dwill.soe.ucsc.edu","without","stressng-cpu-crc16",false,"cpu","2",125.240397
"dwill.soe.ucsc.edu","without","stressng-cpu-decimal32",false,"cpu","2",1617.507638
"dwill.soe.ucsc.edu","without","stressng-cpu-decimal64",false,"cpu","2",2062.536663
"dwill.soe.ucsc.edu","without","stressng-cpu-decimal128",false,"cpu","2",334.312977
"dwill.soe.ucsc.edu","without","stressng-cpu-dither",false,"cpu","2",50.467075
"dwill.soe.ucsc.edu","without","stressng-cpu-djb2a",false,"cpu","2",96998.273446
"dwill.soe.ucsc.edu","without","stressng-cpu-double",false,"cpu","2",10400.607191
"dwill.soe.ucsc.edu","without","stressng-cpu-euler",false,"cpu","2",7270429.99412
"dwill.soe.ucsc.edu","without","stressng-cpu-explog",false,"cpu","2",142.679498
"dwill.soe.ucsc.edu","without","stressng-cpu-fft",false,"cpu","2",429.039546
"dwill.soe.ucsc.edu","without","stressng-cpu-fibonacci",false,"cpu","2",12160860.9629
"dwill.soe.ucsc.edu","without","stressng-cpu-float",false,"cpu","2",35276.021026
"dwill.soe.ucsc.edu","without","stressng-cpu-fnv1a",false,"cpu","2",106638.387298
"dwill.soe.ucsc.edu","without","stressng-cpu-gamma",false,"cpu","2",448.098344
"dwill.soe.ucsc.edu","without","stressng-cpu-gcd",false,"cpu","2",2068.780123
"dwill.soe.ucsc.edu","without","stressng-cpu-gray",false,"cpu","2",18144.825091
"dwill.soe.ucsc.edu","without","stressng-cpu-hamming",false,"cpu","2",593.553527
"dwill.soe.ucsc.edu","without","stressng-cpu-hanoi",false,"cpu","2",132.744115
"dwill.soe.ucsc.edu","without","stressng-cpu-hyperbolic",false,"cpu","2",1250.603334
"dwill.soe.ucsc.edu","without","stressng-cpu-idct",false,"cpu","2",37385.874873
"dwill.soe.ucsc.edu","without","stressng-cpu-int128",false,"cpu","2",6112.080473
"dwill.soe.ucsc.edu","without","stressng-cpu-int64",false,"cpu","2",54188.560722
"dwill.soe.ucsc.edu","without","stressng-cpu-int32",false,"cpu","2",52820.789414
"dwill.soe.ucsc.edu","without","stressng-cpu-int16",false,"cpu","2",59792.272493
"dwill.soe.ucsc.edu","without","stressng-cpu-int8",false,"cpu","2",54805.403226
"dwill.soe.ucsc.edu","without","stressng-cpu-int128float",false,"cpu","2",5589.401066
"dwill.soe.ucsc.edu","without","stressng-cpu-int128double",false,"cpu","2",4067.90805
"dwill.soe.ucsc.edu","without","stressng-cpu-int128longdouble",false,"cpu","2",1173.202126
"dwill.soe.ucsc.edu","without","stressng-cpu-int128decimal32",false,"cpu","2",1310.44548
"dwill.soe.ucsc.edu","without","stressng-cpu-int128decimal64",false,"cpu","2",1563.027779
"dwill.soe.ucsc.edu","without","stressng-cpu-int128decimal128",false,"cpu","2",315.408498
"dwill.soe.ucsc.edu","without","stressng-cpu-int64float",false,"cpu","2",28575.842922
"dwill.soe.ucsc.edu","without","stressng-cpu-int64double",false,"cpu","2",9691.907856
"dwill.soe.ucsc.edu","without","stressng-cpu-int64longdouble",false,"cpu","2",1416.091222
"dwill.soe.ucsc.edu","without","stressng-cpu-int32float",false,"cpu","2",28606.582267
"dwill.soe.ucsc.edu","without","stressng-cpu-int32double",false,"cpu","2",9683.993304
"dwill.soe.ucsc.edu","without","stressng-cpu-int32longdouble",false,"cpu","2",1415.544651
"dwill.soe.ucsc.edu","without","stressng-cpu-jenkin",false,"cpu","2",29176.523651
"dwill.soe.ucsc.edu","without","stressng-cpu-jmp",false,"cpu","2",39910.7923
"dwill.soe.ucsc.edu","without","stressng-cpu-ln2",false,"cpu","2",22199.486768
"dwill.soe.ucsc.edu","without","stressng-cpu-longdouble",false,"cpu","2",1435.678915
"dwill.soe.ucsc.edu","without","stressng-cpu-loop",false,"cpu","2",25949.120416
"dwill.soe.ucsc.edu","without","stressng-cpu-matrixprod",false,"cpu","2",249.386182
"dwill.soe.ucsc.edu","without","stressng-cpu-nsqrt",false,"cpu","2",163.092791
"dwill.soe.ucsc.edu","without","stressng-cpu-omega",false,"cpu","2",3884475.49483
"dwill.soe.ucsc.edu","without","stressng-cpu-parity",false,"cpu","2",5913.328521
"dwill.soe.ucsc.edu","without","stressng-cpu-phi",false,"cpu","2",11051385.1278
"dwill.soe.ucsc.edu","without","stressng-cpu-pi",false,"cpu","2",1280865.68436
"dwill.soe.ucsc.edu","without","stressng-cpu-pjw",false,"cpu","2",41732.591538
"dwill.soe.ucsc.edu","without","stressng-cpu-prime",false,"cpu","2",10.410218
"dwill.soe.ucsc.edu","without","stressng-cpu-psi",false,"cpu","2",1497165.14038
"dwill.soe.ucsc.edu","without","stressng-cpu-queens",false,"cpu","2",84.516658
"dwill.soe.ucsc.edu","without","stressng-cpu-rand",false,"cpu","2",16914.667738
"dwill.soe.ucsc.edu","without","stressng-cpu-rand48",false,"cpu","2",4566.275831
"dwill.soe.ucsc.edu","without","stressng-cpu-rgb",false,"cpu","2",76707.153623
"dwill.soe.ucsc.edu","without","stressng-cpu-sdbm",false,"cpu","2",107163.235057
"dwill.soe.ucsc.edu","without","stressng-cpu-sieve",false,"cpu","2",22.659587
"dwill.soe.ucsc.edu","without","stressng-cpu-sqrt",false,"cpu","2",4811.841376
"dwill.soe.ucsc.edu","without","stressng-cpu-trig",false,"cpu","2",772.069057
"dwill.soe.ucsc.edu","without","stressng-cpu-union",false,"cpu","2",18303.914838
"dwill.soe.ucsc.edu","without","stressng-cpu-zeta",false,"cpu","2",646.38183
"dwill.soe.ucsc.edu","without","stressng-matrix-add",false,"matrix","2",233986.557867
"dwill.soe.ucsc.edu","without","stressng-matrix-div",false,"matrix","2",58796.917754
"dwill.soe.ucsc.edu","without","stressng-matrix-frobenius",false,"matrix","2",68903.672493
